"","dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50"
"b.cells1147",-6.57364437597687,3.91730610729909,-0.341385494948312,-12.3593556933528,-1.30571893590493,0.817212931424322,-0.696755551956252,1.55602588250687,-2.51893162623284,-2.41638597176465,-0.461837135231977,-0.300630968568204,1.74029097348745,-0.869169689242114,1.1044817532521,0.37010416396662,-0.10543481546873,-1.05077853131845,-0.801940067764206,0.831428204643583,-0.339603508907393,0.972638836647195,0.366973864645831,1.91130051375959,0.677217891400367,0.959227445542256,-0.84347422146582,1.31560999688842,-0.562070997462414,0.756505473119381,0.238200991094742,0.553244665748702,-0.810064435921587,-0.412565792931102,-2.08561871550878,0.821530711774355,0.693919947743405,-2.70355532839571,-0.739678519886454,0.188529858060933,0.147762765121996,1.29662018842441,-0.649553787022991,1.00333589285957,0.0826578247077112,0.282464159603045,-0.835446602284858,-0.506152588404129,0.254356302652385,-0.0179105316801094
"b.cells6276",-8.73544915059281,4.35021831042845,0.924781148626813,-10.5128341683242,0.149406427929469,-0.276146071900369,-1.25958303365694,-0.270165714277101,0.218234693348132,0.353594934973545,-0.77089413143838,1.83499422782272,1.18900436792928,0.327612612882223,-1.16480525674794,0.471157561904201,0.676992454007295,-0.166375811694302,-0.786304429172102,1.25253086317412,1.2310846605402,1.71748031493936,0.504879421085706,1.0364272944992,-0.183592154948289,1.10249062611807,-0.399356640325457,1.10033787844726,-0.861855000818212,0.206711209532848,0.322672655737972,0.521430443320454,0.842721750430827,1.28451884359884,-0.711964987761608,0.943100832707667,0.300473317535641,-1.06620925211543,-1.00145080572992,-1.39155649474747,-0.631207209725239,-1.83059517897217,-1.60029665334721,1.40407975300054,-0.319254479015846,0.287230425622167,0.676799611238854,-1.21695418441589,-0.0863795073155038,-0.175958792460884
"b.cells6144",-1.30402801824979,2.47924302285327,-3.56428627881809,-11.7101160008936,0.368912337763373,-0.65455207910242,1.74815537493185,1.66742373578062,-1.23922781613167,-1.62857679826888,-0.456491518295423,-2.95935925879219,-1.27003904213063,-0.520090093686417,1.86897838491116,-0.0553129250643601,-0.246165614979216,-1.56969068779645,-1.01508653073553,0.490996628899506,-0.316002173496127,-2.12417265630188,-2.20515900919469,0.837384612896848,-0.796166920849734,0.218223423027988,1.55835193361896,-1.52322177460881,4.29969537674061,2.21852091346007,-1.94165413576962,2.89830572907325,0.485928082272989,-0.778075343748147,1.02324022810512,-0.658972784152189,0.244934473305738,-1.43232310402112,3.82089485289731,-2.27065785684581,1.74535712047027,3.15779429045001,-0.865055571332197,-0.53591205891732,3.29186961744437,-1.14658816463773,-0.984928816967277,-2.4189412638846,3.48578012761247,2.52883908041332
"b.cells6285",-8.21524255847891,0.753959917566513,2.53529165661958,-9.97233863846093,-5.29553468913706,-0.865185240439242,3.65149958923431,1.54112652767984,2.85963800451536,-0.98798202924452,-0.899904745493618,0.427645356521372,2.47290276009395,1.82510808308297,-1.59124581286738,-1.94203607237552,-0.0314121329892624,0.22580320712006,1.4944029009047,1.40054190937767,-0.777633921839052,0.850852910580889,0.121032799191419,-0.956191217937098,-1.08878707294293,1.36396528783349,-1.48904240991607,-0.189947267236167,-1.79239691056037,-0.82630791330483,0.0730475460196583,0.749223982502773,0.0696384299575434,-1.17068935319983,2.78205781741572,-1.20076307775957,-1.16094673099529,-1.80687345399117,0.183841374254969,0.524157697785149,-0.319926757509724,-0.858252486560562,-1.52490998554738,1.46750044311196,-0.733812791822686,-0.100128866588635,0.993326094616124,0.903641208543242,-0.458240466735799,1.6246055670181
"b.cells8679",-5.96845748022972,4.33186978247346,0.885101203396292,-10.4417379551028,-1.29318784777657,1.06315215428703,0.542229453998851,2.31200026891971,0.864434263012238,-0.0357717091238766,-2.16114098318683,-0.889928122042085,2.63113735157166,1.32898785984302,-0.079367700641414,1.0020793561028,-0.555089498556006,-0.508438475013759,-0.807432258020956,1.11735850429843,1.39290128588263,-2.00930144668171,-0.521062538605926,-0.301384036496791,1.56472836672353,-0.214304221150015,2.15161202784685,0.329091557962975,-0.798020534604953,-2.64942466320196,-1.92280311566992,1.89609712682074,0.625532840317301,0.419021993553808,-1.15310133745338,0.620003988097076,0.392043721829462,-0.544082481307113,-2.57760022638722,1.33167986374209,0.30277485643607,0.505745447159172,-0.553987940754983,2.44196633665281,0.0564798221055449,-0.630244693690037,-2.26307405934823,0.566332256893364,-1.58760392081592,-0.194614278872633
"b.cells6455",-3.35101466695608,2.50257460401807,0.121719328605556,-8.7039384690458,-1.18098996166184,0.15290832996309,2.59653895791201,-0.186511786725507,-2.28070485576934,-1.28518663904333,-0.44833934052825,2.06672846483262,2.26207339906888,-1.42801682585178,-0.0934642514436919,-1.98581897175447,0.685601697763483,0.0446188209474054,-0.191486383163352,-1.07029099885222,-1.93970232406796,-0.926755227703561,0.654419784113144,1.89722048628046,-0.527703065450953,-1.57067480415608,-0.921829493795279,1.18010197310199,0.699098879212836,-0.0910830945055624,1.22553037445701,1.20459640378163,0.0541326429918199,-1.25684242894461,1.05046876707105,-0.581796325438591,2.78736809872562,-2.3858533098277,3.13735829693159,1.33311824769558,-0.639697680902924,-0.0607809842799056,1.82079501261181,-0.231802752792464,1.13015511325772,-0.748546685449303,-0.278017818082208,-0.544819905938013,1.14307236103642,-0.0340950184253525
"b.cells96",-2.00374906189957,3.01511995237476,-3.66939242445013,-10.0483759775914,-0.659410067165985,1.53961608854422,-1.77450735097859,3.19138289566296,0.181583180715332,-1.12184728022933,-1.33740680848104,1.27493463855624,1.5885987570118,-0.742762862617379,-0.439830233443872,0.0474869630560227,2.35670775093045,0.726551176624684,0.148353077658988,-2.04109836052917,-3.15910417596788,0.0748582837038403,-1.91203544493162,-1.49168690229797,4.43356257788809,0.34918208540711,1.29614707412243,0.350533114204119,0.509806349587236,-0.0420047049116251,0.798064408972566,3.8592794952593,3.43212511285894,0.891448137831724,-0.763788278308372,0.968531230378541,2.30767547821738,-3.1284505278794,-1.29089544222549,0.74733482123862,0.475971524555204,-1.24952502876292,-1.09859941437645,2.78082374299609,0.115009621522147,-0.89341915892699,0.18824530682685,0.862014951165388,-0.780858024166622,0.81024925598892
"b.cells2344",-5.65346028633092,2.64463797141105,0.769609203332337,-9.73572863937662,-0.534752815657525,3.47817481361833,-3.02955506204756,4.82280113262811,1.64882314720902,0.398233213995897,-0.414075780814022,0.813195637148611,1.83737535320477,1.78232838204712,-1.08398013940649,-0.115395815534913,0.61957714560054,3.22451329122742,-0.814228520547799,-0.23087135918646,-0.542303388976288,0.151047502445124,1.07480575413056,1.77454169441701,-0.39697606486787,0.656961527903947,0.619927802277478,0.760144512874475,-1.01209196283191,1.53551412862845,0.288072637513714,-1.09152637818165,-1.27378223231646,0.12012020771048,-1.24705528194426,0.473695004358896,-1.24736474144052,0.0839711544606815,0.833037432186903,1.53894193756224,-2.27123989247687,-1.03738936678361,-1.31825050566452,-0.708785365650965,-0.531950101903064,0.974524615274846,0.679331715392616,-0.298336502685927,-0.601579170183237,-0.327561678079979
"b.cells6713",-6.76031335842212,2.48639346916209,1.02088312137973,-9.94457928775329,-0.742028471945925,0.885771324789713,0.462648129514636,0.62579768176508,-0.916470178399991,-2.37425318549394,-0.200106026850024,-0.566003313383965,0.739360991636103,1.73939209202166,-0.609139809101579,-1.48382055151326,1.05637265742798,-0.022603442846065,2.58068104178285,-0.63515798186865,2.33131919275572,-0.11927047524451,0.12342793286576,-0.776662298173925,1.47639423471196,-1.54504775161683,-0.281181955228367,0.881437065682817,0.569931129368902,0.622315293121756,-0.199079969709759,1.98042014564578,-1.49864494531533,0.57734734804183,0.407824684209787,-0.478119627754479,-1.44771384792442,0.854742658483656,-0.0395781024108278,0.279170442737539,1.46776045452056,0.249661538619304,1.64347725598016,-0.902929902637976,-0.272875447878539,-1.27660104728106,-0.247043978597931,1.32819573464883,1.55998113960804,-1.51008350907108
"b.cells5182",-5.6111181455329,2.54887229749692,-0.630247936474942,-10.3952074345132,-0.546115471564622,0.731578583699072,-0.329066048130572,0.968224724073997,-0.684845753654299,-0.227217604911013,-1.49330108792093,-0.177282248175922,-0.554391114966707,-0.890515744413076,-1.75710616686464,-0.723614787875614,0.779568476235586,0.360730171345754,-0.0240009541100311,-2.21557085819953,0.938038731211941,1.90654120121281,-0.0909729607909667,-0.289892610800057,-0.166742812852297,-1.74066507319042,2.64346654453208,-0.118928100067073,0.665703518084528,1.3240194010477,-0.179964571954589,-0.740308510174213,2.44621999824454,-0.884062317398021,-2.76765475799398,0.25810477811792,1.58072343711435,1.2362360005591,0.047765942992336,-0.562337651270837,0.752545445536658,-0.0238913326613347,-1.02510413098344,1.75146370625622,-0.582697143247341,-0.501306498510505,0.863387242885642,1.45632103374985,-1.90690518294796,2.40029791833044
